Course Code,Prereq_1,Prereq_2,Prereq_3,Prereq_4,Prereq_5,Prereq_6,Prereq_7,Prereq_8,Prereq_9,Prereq_10,Prereq_11,Prereq_12,Prereq_13,Prereq_14,Prereq_15,Prereq_16,Prereq_17,Prereq_18,Prereq_19,Prereq_20,Prereq_21,Prereq_22,Prereq_23,Prereq_24,Prereq_25,Prereq_26,Prereq_27,Prereq_28,Prereq_29,Prereq_30,Prereq_31,Prereq_32,Prereq_33,Prereq_34,Prereq_35,Prereq_36,Prereq_37,Prereq_38,Prereq_39,Prereq_40
BIOL 713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 758,BIOL 471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 832,BIOL 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 841,BIOL 205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 855,BIOL 475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 858,BIOL 451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 861,STOR 155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOL 994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 500H,MATH 231,MATH 232,BIOS 511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 611,MATH 232,STOR 151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 635,BIOS 512,BIOS 650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 642,BIOS 641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 645,BIOS 600,SPHG 711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 661,BIOS 660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 662,BIOS 511,BIOS 650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 664,BIOS 650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 665,BIOS 645,BIOS 650,BIOS 662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 667,BIOS 663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 668,BIOS 645,BIOS 650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 669,BIOS 511,EPID 700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 672,BIOS 660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 673,BIOS 660,BIOS 661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 680,BIOS 661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 693H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 694H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 700,BIOS 760,BIOS 761,BIOS 762,BIOS 767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 735,BIOS 660,BIOS 661,BIOS 662,BIOS 663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 752,BIOS 600,BIOS 661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 756,BIOS 661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 759,BIOS 661,BIOS 663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 760,BIOS 661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 761,BIOS 760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 762,BIOS 661,BIOS 663,BIOS 577,BIOS 760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 764,BIOS 664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 765,BIOS 661,BIOS 663,BIOS 665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 767,BIOS 661,BIOS 762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 771,BIOS 670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 773,BIOS 761,BIOS 762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 774,BIOS 661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 775,BIOS 761,BIOS 762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 776,BIOS 661,BIOS 663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 779,BIOS 762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 780,BIOS 760,BIOS 761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 781,BIOS 661,BIOS 663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 782,BIOS 760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 784,BIOS 661,BIOS 663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 785,BIOS 661,BIOS 673,BIOS 663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 791,BIOS 761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 842,BIOS 511,BIOS 645,BIOS 650,BIOS 841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 844,BIOS 841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS 994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 150,CHEM 102,MATH 383,MATH 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 160,MATH 232,MATH 118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 207,119 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 209,119 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 215L,BMME 160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 217L,119 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 219L,BMME 150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 301,BIOL 101L,BMME 207,BMME 201,COMP 116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 302,BIOL 101,BMME 160,BMME 205,BMME 150,BMME 209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 315,BMME 201,COMP 116,MATH 383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 325,CHEM 261,BMME 150,BMME 209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 335,BIOL 101,BMME 209,BMME 150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 345,BMME 160,BMME 205,BMME 215L,BMME 150,BMME 209,BMME 219L,BMME 201,COMP 116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 355,BMME 365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 365,MATH 383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 375,BMME 201,COMP 116,BMME 385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 385,BMME 207,BMME 217L,BMME 201,COMP 116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 386,BMME 385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 398,BMME 298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 405,BMME 160,BMME 205,MATH 383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 420,BMME 325,CHEM 430,BMME 335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 435,PHYS 118,PHYS 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 441,MATH 233,MATH 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 445,BMME 301,BIOL 252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 447,BMME 301,BMME 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 455,BMME 315,BMME 205,BMME 160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 461,BMME 365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 470,BMME 335,BMME 302,BIOL 252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 485,BMME 325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 486,BMME 386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 505,BMME 160,MATH 383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 511,BMME 301,BMME 302,BMME 315,BMME 325,BMME 420,BIOL 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 523,BMME 325,CHEM 430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 524,BMME 325,CHEM 430,BMME 420,BMME 511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 527,BMME 325,CHEM 430,BMME 301,BMME 302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 550,PHYS 128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 560,PHYS 128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 575,COMP 116,MATH 233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 576,COMP 116,COMP 210,COMP 401,MATH 233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 581,BMME 375,BMME 385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 691H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 692H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 697,BMME 398,BMME 301,BMME 302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 698,BMME 398,BMME 301,BMME 302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 775,MATH 233,MATH 347,STOR 435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 810,BMME 550,BMME 560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMME 994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 305,GERM 204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 402,ECON 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 408,ECON 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 409,BUSI 408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 410,STOR 155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 412,BUSI 411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 463,ENEC 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 502,BUSI 408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 504,BUSI 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 511,BUSI 506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 512,BUSI 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 514,BUSI 554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 517,BUSI 408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 518,BUSI 502,BUSI 517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 525,BUSI 401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 532,BUSI 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 533,BUSI 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 536,BUSI 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 537,BUSI 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 538,BUSI 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 539,BUSI 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 545,BUSI 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 547,BUSI 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 554,BUSI 408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 555,BUSI 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 558,BUSI 406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 562,BUSI 406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 565,BUSI 406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 566,BUSI 406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 567,BUSI 406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 568,MATH 152,STOR 113,STOR 155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 574,BUSI 407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSI 575,BUSI 407,BUSI 408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
